goal_id,goal_type,stage,operation_family,pass_role,operation_kind,tool_family,material_family,diameter_mm,flute_count,nominal_chipload_min_mm_tooth,nominal_chipload_max_mm_tooth,rpm_min,rpm_max,axial_doc_rule,radial_woc_rule,stepover_pct_min,stepover_pct_max,scallop_height_max_mm,drill_depth_d_warn,drill_depth_d_fail,suggest_goal,sim_goal,optimize_goal,evidence_grade,source_id,source_url,notes
finish-quality-waterline-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,waterline,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-waterline-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,waterline,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-waterline-semi_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,waterline,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
finish-quality-pencil-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,trace,finish,pencil,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-pencil-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,trace,finish,pencil,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-pencil-semi_finish,surface_finish_stepover_scallop,suggest+optimize,trace,finish,pencil,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
finish-quality-scallop-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,scallop,finish,scallop,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-scallop-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,scallop,finish,scallop,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-scallop-semi_finish,surface_finish_stepover_scallop,suggest+optimize,scallop,finish,scallop,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
finish-quality-steep_shallow-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,steep_shallow,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-steep_shallow-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,steep_shallow,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-steep_shallow-semi_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,steep_shallow,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
finish-quality-ramp_finish-fine_visible_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,ramp_finish,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,5,10,0.01,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,visible/mold-like finish; minimal sanding
finish-quality-ramp_finish-good_light_sanding,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,ramp_finish,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,10,20,0.05,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,normal visible wood finish; light sanding expected
finish-quality-ramp_finish-semi_finish,surface_finish_stepover_scallop,suggest+optimize,parallel,finish,ramp_finish,ball_nose|tapered_ball_nose,all_wood,*,*,,,,,finish DOC must remain low enough for deflection gate; quality row does not license heavy cuts,,20,35,0.15,,,default final finishing should land in fine/good band unless user selects semi-finish,"load gates still apply, but cannot be the only pass/fail criterion for final finish",optimizer may not recommend a coarser finish band as a safe improvement unless quality objective explicitly permits it,b,cutviewer_ball_nose_stepover;rs_cam_scallop_math,https://cutviewer.com/tools/stepover-calculator/ ; crates/rs_cam_core/src/scallop_math.rs,semi-finish only; should not be optimizer final-pass default without user acceptance
